,Date,ASIN,Product Name,Current Inventory,Updated Current Inventory,Daily_Run_Rate,Date of OOS,Expected Date to be in Air,Days of inventory,Inventory Status,Total Upcoming Shipment,Days_To_Target,Expected_Usage,Total_Available,Required Projected Inventory,Buffer_Stock,Required_Shipment_with_buffer_stock
7262,2024-12-26,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7263,2024-12-27,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7264,2024-12-28,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7265,2024-12-29,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7266,2024-12-30,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,147.0,13.0,11-03-2025,19-02-2025,21,Expected to be in air,277,30,390.0,277,113.0,195.0,308.0
7267,2024-12-31,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,147.0,13.0,11-03-2025,19-02-2025,21,Expected to be in air,277,30,390.0,277,113.0,195.0,308.0
7268,2025-01-01,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,137.0,14.0,09-03-2025,17-02-2025,19,In AIR,277,30,420.0,277,143.0,210.0,353.0
7269,2025-01-02,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,137.0,14.0,09-03-2025,17-02-2025,19,In AIR,277,30,420.0,277,143.0,210.0,353.0
7270,2025-01-03,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,147.0,13.0,11-03-2025,19-02-2025,21,Expected to be in air,277,30,390.0,277,113.0,195.0,308.0
7271,2025-01-04,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7272,2025-01-05,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7273,2025-01-06,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7274,2025-01-07,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,2.0,11.0,15-03-2025,23-02-2025,25,Expected to be in air,277,30,330.0,277,53.0,165.0,218.0
7275,2025-01-08,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7276,2025-01-09,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,147.0,13.0,11-03-2025,19-02-2025,21,Expected to be in air,277,30,390.0,277,113.0,195.0,308.0
7277,2025-01-10,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,137.0,14.0,09-03-2025,17-02-2025,19,In AIR,277,30,420.0,277,143.0,210.0,353.0
7278,2025-01-11,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,147.0,13.0,11-03-2025,19-02-2025,21,Expected to be in air,277,30,390.0,277,113.0,195.0,308.0
7279,2025-01-12,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7280,2025-01-13,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7281,2025-01-14,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7282,2025-01-15,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7283,2025-01-16,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7284,2025-01-17,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7285,2025-01-18,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7286,2025-01-19,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7287,2025-01-20,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7288,2025-01-21,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7289,2025-01-22,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7290,2025-01-23,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7291,2025-01-24,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7292,2025-01-25,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7293,2025-01-26,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7294,2025-01-27,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7295,2025-01-28,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7296,2025-01-29,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7297,2025-01-30,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7298,2025-01-31,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7299,2025-02-01,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,77.0,8.0,24-03-2025,04-03-2025,34,Expected to be in air,277,30,240.0,277,-37.0,120.0,83.0
7300,2025-02-02,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7301,2025-02-03,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7302,2025-02-04,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,2.0,11.0,15-03-2025,23-02-2025,25,Expected to be in air,277,30,330.0,277,53.0,165.0,218.0
7303,2025-02-05,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,2.0,11.0,15-03-2025,23-02-2025,25,Expected to be in air,277,30,330.0,277,53.0,165.0,218.0
7304,2025-02-06,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,2.0,11.0,15-03-2025,23-02-2025,25,Expected to be in air,277,30,330.0,277,53.0,165.0,218.0
7305,2025-02-07,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7306,2025-02-08,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7307,2025-02-09,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7308,2025-02-10,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,27.0,10.0,17-03-2025,25-02-2025,27,Expected to be in air,277,30,300.0,277,23.0,150.0,173.0
7309,2025-02-11,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,2.0,11.0,15-03-2025,23-02-2025,25,Expected to be in air,277,30,330.0,277,53.0,165.0,218.0
7310,2025-02-12,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,157.0,12.0,13-03-2025,21-02-2025,23,Expected to be in air,277,30,360.0,277,83.0,180.0,263.0
7311,2025-02-13,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,2.0,11.0,15-03-2025,23-02-2025,25,Expected to be in air,277,30,330.0,277,53.0,165.0,218.0
7312,2025-02-14,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7313,2025-02-15,B07QZ4138D,SVA Myrrh Oil 10ml (US),277,52.0,9.0,20-03-2025,28-02-2025,30,Expected to be in air,277,30,270.0,277,-7.0,135.0,128.0
7314,2024-10-01,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7315,2024-10-02,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7316,2024-10-03,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7317,2024-10-04,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7318,2024-10-05,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7319,2024-10-06,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7320,2024-10-07,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,248.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,1283,30,0.0,1283,-1283.0,0.0,-1283.0
7321,2024-10-08,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,795.0,8.0,28-07-2025,08-07-2025,160,Sufficient Inventory,1283,30,240.0,1283,-1043.0,120.0,-923.0
7322,2024-10-09,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,795.0,8.0,28-07-2025,08-07-2025,160,Sufficient Inventory,1283,30,240.0,1283,-1043.0,120.0,-923.0
7323,2024-10-10,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,795.0,8.0,28-07-2025,08-07-2025,160,Sufficient Inventory,1283,30,240.0,1283,-1043.0,120.0,-923.0
7324,2024-10-11,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,673.0,10.0,26-06-2025,06-06-2025,128,Sufficient Inventory,1283,30,300.0,1283,-983.0,150.0,-833.0
7325,2024-10-12,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,673.0,10.0,26-06-2025,06-06-2025,128,Sufficient Inventory,1283,30,300.0,1283,-983.0,150.0,-833.0
7326,2024-10-13,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,734.0,9.0,10-07-2025,20-06-2025,142,Sufficient Inventory,1283,30,270.0,1283,-1013.0,135.0,-878.0
7327,2024-10-14,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,795.0,8.0,28-07-2025,08-07-2025,160,Sufficient Inventory,1283,30,240.0,1283,-1043.0,120.0,-923.0
7328,2024-10-15,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,795.0,8.0,28-07-2025,08-07-2025,160,Sufficient Inventory,1283,30,240.0,1283,-1043.0,120.0,-923.0
7329,2024-10-16,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7330,2024-10-17,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1039.0,4.0,04-01-2026,15-12-2025,320,Sufficient Inventory,1283,30,120.0,1283,-1163.0,60.0,-1103.0
7331,2024-10-18,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1100.0,3.0,21-04-2026,01-04-2026,427,Sufficient Inventory,1283,30,90.0,1283,-1193.0,45.0,-1148.0
7332,2024-10-19,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1039.0,4.0,04-01-2026,15-12-2025,320,Sufficient Inventory,1283,30,120.0,1283,-1163.0,60.0,-1103.0
7333,2024-10-20,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1039.0,4.0,04-01-2026,15-12-2025,320,Sufficient Inventory,1283,30,120.0,1283,-1163.0,60.0,-1103.0
7334,2024-10-21,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1039.0,4.0,04-01-2026,15-12-2025,320,Sufficient Inventory,1283,30,120.0,1283,-1163.0,60.0,-1103.0
7335,2024-10-22,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7336,2024-10-23,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7337,2024-10-24,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7338,2024-10-25,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7339,2024-10-26,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7340,2024-10-27,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7341,2024-10-28,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7342,2024-10-29,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7343,2024-10-30,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7344,2024-10-31,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7345,2024-11-01,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7346,2024-11-02,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7347,2024-11-03,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,795.0,8.0,28-07-2025,08-07-2025,160,Sufficient Inventory,1283,30,240.0,1283,-1043.0,120.0,-923.0
7348,2024-11-04,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,856.0,7.0,20-08-2025,31-07-2025,183,Sufficient Inventory,1283,30,210.0,1283,-1073.0,105.0,-968.0
7349,2024-11-05,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,856.0,7.0,20-08-2025,31-07-2025,183,Sufficient Inventory,1283,30,210.0,1283,-1073.0,105.0,-968.0
7350,2024-11-06,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,734.0,9.0,10-07-2025,20-06-2025,142,Sufficient Inventory,1283,30,270.0,1283,-1013.0,135.0,-878.0
7351,2024-11-07,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,734.0,9.0,10-07-2025,20-06-2025,142,Sufficient Inventory,1283,30,270.0,1283,-1013.0,135.0,-878.0
7352,2024-11-08,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,856.0,7.0,20-08-2025,31-07-2025,183,Sufficient Inventory,1283,30,210.0,1283,-1073.0,105.0,-968.0
7353,2024-11-09,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7354,2024-11-10,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,917.0,6.0,19-09-2025,30-08-2025,213,Sufficient Inventory,1283,30,180.0,1283,-1103.0,90.0,-1013.0
7355,2024-11-11,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7356,2024-11-12,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1039.0,4.0,04-01-2026,15-12-2025,320,Sufficient Inventory,1283,30,120.0,1283,-1163.0,60.0,-1103.0
7357,2024-11-13,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,1039.0,4.0,04-01-2026,15-12-2025,320,Sufficient Inventory,1283,30,120.0,1283,-1163.0,60.0,-1103.0
7358,2024-11-14,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7359,2024-11-15,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
7360,2024-11-16,B0BB9SJS1P,SIVA Papaya Seed Oil 4oz,113,978.0,5.0,01-11-2025,12-10-2025,256,Sufficient Inventory,1283,30,150.0,1283,-1133.0,75.0,-1058.0
